date,ouv,haut,bas,clot,vol,devise
23/03/2015,11723.71,11723.71,11626.82,11669,0,Pts
24/03/2015,11642.84,11786.98,11624.24,11752.31,0,Pts
25/03/2015,11717.67,11750.06,11578.16,11596.9,0,Pts
26/03/2015,11531.22,11563.08,11392.29,11563.08,0,Pts
27/03/2015,11594.81,11660.15,11556.07,11627.08,0,Pts
30/03/2015,11669.1,11774,11653.19,11741.32,0,Pts
31/03/2015,11719.32,11776.61,11613.95,11626.11,0,Pts
01/04/2015,11570.65,11804.3,11566.15,11692.13,0,Pts
02/04/2015,11705.61,11734.42,11685.65,11719.66,0,Pts
03/04/2015,11719.7,11719.7,11719.7,11719.7,0,Pts
06/04/2015,11719.7,11719.7,11719.7,11719.7,0,Pts
07/04/2015,11794.08,11933.61,11770.15,11897.62,0,Pts
08/04/2015,11887.43,11936.64,11844.48,11864.52,0,Pts
09/04/2015,11909.09,12031.04,11905.49,12031.04,0,Pts
10/04/2015,12066.31,12104.45,12034.99,12103.8,0,Pts
13/04/2015,12135.35,12155.26,12062.08,12135.35,0,Pts
14/04/2015,12131.56,12150.73,11993.93,12052.06,0,Pts
15/04/2015,12081.91,12170.85,12050.19,12135.88,0,Pts
16/04/2015,12118.33,12137.95,12044.86,12066.91,0,Pts
17/04/2015,12043.45,12100.22,11854.94,11879.31,0,Pts
20/04/2015,11906.22,11981.7,11897.4,11981.7,0,Pts
21/04/2015,12042.31,12130.87,11967.62,12013.53,0,Pts
22/04/2015,12055.31,12090.42,11906.26,12056.21,0,Pts
23/04/2015,12070.07,12091.1,11907.21,11981.77,0,Pts
24/04/2015,12036.66,12089.31,11953.78,12033.92,0,Pts
27/04/2015,12036.35,12232.55,11890.56,12198.59,0,Pts
28/04/2015,12176.09,12176.09,11901.63,11982.98,0,Pts
29/04/2015,11992.96,12052.94,11664.33,11674.98,0,Pts
30/04/2015,11698.21,11764.3,11574.65,11712.07,0,Pts
04/05/2015,11744.58,11866.1,11640.16,11794.41,0,Pts
05/05/2015,11788.13,11924.46,11546.19,11555.25,0,Pts
06/05/2015,11543.36,11648.07,11469.48,11574.62,0,Pts
07/05/2015,11501.52,11585.55,11336.72,11551.22,0,Pts
08/05/2015,11631.03,11850.87,11589.1,11842.45,0,Pts
11/05/2015,11811.05,11811.05,11713.11,11757.43,0,Pts
12/05/2015,11666.18,11676.83,11509.6,11632.99,0,Pts
13/05/2015,11687.58,11802.43,11566.44,11607.3,0,Pts
14/05/2015,11561.98,11798.94,11475.48,11765.08,0,Pts
15/05/2015,11813.87,11853.67,11618.17,11683.48,0,Pts
18/05/2015,11703.19,11770.66,11551.07,11739.13,0,Pts
19/05/2015,11807.33,12004.09,11807.33,11987.3,0,Pts
20/05/2015,11979.9,12056.67,11940.5,12043.23,0,Pts
21/05/2015,12014.09,12079.68,11974.46,12074.67,0,Pts
22/05/2015,12076.35,12094.8,12015.93,12065.73,0,Pts
25/05/2015,12058.14,12058.14,11963.06,12005.4,0,Pts
26/05/2015,12034.28,12088.61,11892.57,11942,0,Pts
27/05/2015,11994.45,12200.97,11948.66,12174.55,0,Pts
28/05/2015,12121.3,12137.72,11978.67,12075.68,0,Pts
29/05/2015,12073.79,12091.9,11765.65,11770.28,0,Pts
01/06/2015,11828.24,11902.15,11736.52,11819.43,0,Pts
02/06/2015,11887.68,11887.68,11673.17,11776.61,0,Pts
03/06/2015,11806.85,11978.39,11747.74,11848.74,0,Pts
04/06/2015,11782.88,11873.78,11572.23,11738.02,0,Pts
05/06/2015,11654.88,11688.46,11519.26,11581.76,0,Pts
08/06/2015,11571.41,11596.85,11457.24,11457.24,0,Pts
09/06/2015,11437.09,11482.6,11282.97,11439.69,0,Pts
10/06/2015,11400.95,11698.03,11354.96,11645.94,0,Pts
11/06/2015,11626.73,11851.72,11607.43,11732,0,Pts
12/06/2015,11710.39,11737.04,11450.95,11566.37,0,Pts
15/06/2015,11433.66,11495.28,11339.62,11363.82,0,Pts
16/06/2015,11276.15,11463.57,11206.56,11421.64,0,Pts
17/06/2015,11440.17,11469.17,11269.06,11310.12,0,Pts
18/06/2015,11280.11,11344.08,11129.29,11340.47,0,Pts
19/06/2015,11350.17,11498.13,11330.54,11368.55,0,Pts
22/06/2015,11631.23,11828.96,11596.35,11801.15,0,Pts
23/06/2015,11912.02,11989.78,11861.79,11940.63,0,Pts
24/06/2015,11947.47,11959.59,11808.2,11911.52,0,Pts
25/06/2015,11810.78,12023.98,11810.78,11917.21,0,Pts
26/06/2015,11842.77,12043.26,11785.25,11958.47,0,Pts
29/06/2015,11396.57,11692.44,11390.86,11510.92,0,Pts
30/06/2015,11462.63,11564.39,11321.21,11322.71,0,Pts
01/07/2015,11462.72,11680.61,11376.16,11542.51,0,Pts
02/07/2015,11584.33,11596.06,11429.73,11435.45,0,Pts
03/07/2015,11437.57,11463.45,11305.22,11370.78,0,Pts
06/07/2015,11138.09,11295.29,11114.56,11144.06,0,Pts
07/07/2015,11146.65,11174.83,10885.31,10891.22,0,Pts
08/07/2015,10908.29,11050.24,10884.19,10972.53,0,Pts
09/07/2015,11039.2,11298.68,11010.75,11252.11,0,Pts
10/07/2015,11552.09,11643.34,11473.79,11597.09,0,Pts
13/07/2015,11791.19,11851.38,11730.83,11821.85,0,Pts
14/07/2015,11815.37,11903.15,11781.44,11903.15,0,Pts
15/07/2015,11892.37,11956.28,11868.51,11938.09,0,Pts
16/07/2015,11996.4,12174.98,11986.81,12113.73,0,Pts
17/07/2015,12155.08,12155.08,12087.65,12120.56,0,Pts
20/07/2015,12143.68,12263.31,12136.12,12163.38,0,Pts
21/07/2015,12190.24,12198.26,12047.85,12078.41,0,Pts
22/07/2015,11993.51,12066.01,11993.51,12021.66,0,Pts
23/07/2015,12116.93,12116.93,11986.72,12031.51,0,Pts
24/07/2015,12004.34,12111.7,11947.32,11962.02,0,Pts
27/07/2015,11899.42,11906.41,11647.21,11655.1,0,Pts
28/07/2015,11728.09,11819.7,11678.97,11772.69,0,Pts
29/07/2015,11840.57,11877.05,11755.87,11867.59,0,Pts
30/07/2015,11942.81,11972.58,11828.53,11936.15,0,Pts
31/07/2015,11976.46,12024.27,11910.03,12021.75,0,Pts
03/08/2015,12007.99,12123.68,11982.8,12111.4,0,Pts
04/08/2015,12097.48,12097.48,12006.18,12091.59,0,Pts
05/08/2015,12146.4,12305.94,12144.17,12291.67,0,Pts
06/08/2015,12267.58,12341.51,12247.25,12280.73,0,Pts
07/08/2015,12270.71,12276.36,12187.98,12192.37,0,Pts
10/08/2015,12251.71,12293.95,12142.51,12288.53,0,Pts
11/08/2015,12262.04,12262.04,12049.81,12060.57,0,Pts
12/08/2015,11948.13,11949.22,11607.16,11649.97,0,Pts
13/08/2015,11840.55,11882.97,11761.28,11795.24,0,Pts
14/08/2015,11795.75,11867.07,11686.15,11723.39,0,Pts
17/08/2015,11818.69,11887.03,11644.24,11790.47,0,Pts
18/08/2015,11761.98,11826.83,11722.72,11758.35,0,Pts
19/08/2015,11682.78,11706.16,11552.2,11552.2,0,Pts
20/08/2015,11512.84,11547.51,11293.84,11314.38,0,Pts
21/08/2015,11126.87,11296.31,10953.53,10953.53,0,Pts
24/08/2015,10562.06,10738.63,10005.88,10368.06,0,Pts
25/08/2015,10544.58,10869.8,10482.1,10797.13,0,Pts
26/08/2015,10641.88,10838.15,10479.74,10646.21,0,Pts
27/08/2015,10909.26,11085.53,10855.46,11017.86,0,Pts
28/08/2015,11031.56,11057.93,10937.27,11057.93,0,Pts
31/08/2015,10966.42,11016.85,10900.69,11005.48,0,Pts
01/09/2015,10847.9,10878.64,10642.51,10741.07,0,Pts
02/09/2015,10780.89,10879.36,10683.39,10773.6,0,Pts
03/09/2015,10884.38,11099.85,10856.54,11007.46,0,Pts
04/09/2015,10898.96,10905.93,10645.03,10698.31,0,Pts
07/09/2015,10794.73,10850.6,10702.83,10761.12,0,Pts
08/09/2015,10836.85,11010.33,10822.55,10876.13,0,Pts
09/09/2015,11134.29,11194.95,11028.96,11033.02,0,Pts
10/09/2015,10917.42,11035.95,10842.68,10872.02,0,Pts
11/09/2015,10924.2,10924.2,10750.46,10758.94,0,Pts
14/09/2015,10773.13,10872.55,10675.65,10686.64,0,Pts
15/09/2015,10714.58,10861.71,10648.52,10807.79,0,Pts
16/09/2015,10904.26,11006.6,10889.88,10988.66,0,Pts
17/09/2015,11022.55,11036.36,10949.23,11010.65,0,Pts
18/09/2015,10934.87,10934.87,10632,10728.51,0,Pts
21/09/2015,10705.87,10892.68,10705.87,10845.95,0,Pts
22/09/2015,10839.83,10839.83,10444.96,10474.61,0,Pts
23/09/2015,10472.91,10615.97,10408.29,10484.83,0,Pts
24/09/2015,10489.25,10537.4,10192.94,10282.4,0,Pts
25/09/2015,10461.86,10677.93,10439.65,10597.96,0,Pts
28/09/2015,10545.94,10588.09,10274.01,10320.77,0,Pts
29/09/2015,10179,10368.45,10134.45,10289.22,0,Pts
30/09/2015,10502.5,10599.52,10453.5,10553.49,0,Pts
01/10/2015,10702.1,10726.11,10441.75,10485.38,0,Pts
02/10/2015,10594.24,10702.94,10389.6,10561.99,0,Pts
05/10/2015,10761.43,10971.82,10725.16,10936.31,0,Pts
06/10/2015,10920.97,11096.78,10871.14,11039.91,0,Pts
07/10/2015,11087.79,11204.92,11024.84,11055.79,0,Pts
08/10/2015,11031.86,11102.81,11000.31,11076.07,0,Pts
09/10/2015,11188.28,11222.42,11117.53,11136.44,0,Pts
12/10/2015,11145.5,11164.92,11046.31,11106.37,0,Pts
13/10/2015,11065.26,11065.26,10900.63,11008.11,0,Pts
14/10/2015,10925.23,11048.52,10859.78,10926.67,0,Pts
15/10/2015,11027.99,11103.85,10958.49,11083.75,0,Pts
16/10/2015,11148.4,11187.17,11095.53,11148.94,0,Pts
19/10/2015,11136.45,11248.76,11105.03,11151.99,0,Pts
20/10/2015,11161.76,11170.33,11023.47,11080.26,0,Pts
21/10/2015,11121.89,11181.56,11007.01,11130.72,0,Pts
22/10/2015,11083.41,11419.69,11071.45,11384.57,0,Pts
23/10/2015,11474.99,11727.47,11474.99,11672.52,0,Pts
26/10/2015,11636.23,11673.94,11571.55,11609.68,0,Pts
27/10/2015,11581.12,11608.08,11490.99,11490.99,0,Pts
28/10/2015,11516.55,11634.69,11494.36,11594.13,0,Pts
29/10/2015,11599.59,11616.1,11477.53,11582.85,0,Pts
30/10/2015,11604.68,11638.19,11533.89,11610.92,0,Pts
02/11/2015,11495.24,11703.96,11486.79,11654.91,0,Pts
03/11/2015,11663.94,11702.24,11606.62,11702.24,0,Pts
04/11/2015,11737.83,11836.89,11717.28,11730.96,0,Pts
05/11/2015,11777.55,11872.67,11699.96,11806.23,0,Pts
06/11/2015,11770.29,11881.16,11689.79,11815.98,0,Pts
09/11/2015,11803.38,11814.88,11631.83,11642.97,0,Pts
10/11/2015,11708.2,11720.64,11556.67,11648.43,0,Pts
11/11/2015,11664.89,11794.84,11660.12,11744.13,0,Pts
12/11/2015,11717.45,11769.62,11503.53,11516.79,0,Pts
13/11/2015,11467.11,11526.01,11293.3,11401.32,0,Pts
16/11/2015,11282.55,11441.48,11268.59,11394.92,0,Pts
17/11/2015,11503.98,11710.37,11481.35,11710.37,0,Pts
18/11/2015,11624.54,11664.74,11573.17,11637.83,0,Pts
19/11/2015,11726,11769.99,11624.43,11657.69,0,Pts
20/11/2015,11693.3,11704.94,11575.05,11649.74,0,Pts
23/11/2015,11627.69,11636.35,11530.94,11597.89,0,Pts
24/11/2015,11537.86,11541.68,11324.53,11434.6,0,Pts
25/11/2015,11458.19,11651.71,11437.52,11607.08,0,Pts
26/11/2015,11586.59,11757.05,11584.02,11732.88,0,Pts
27/11/2015,11668.8,11769.47,11644.82,11695.22,0,Pts
30/11/2015,11664.39,11800.11,11626.78,11760.34,0,Pts
01/12/2015,11771.28,11790.07,11623.16,11662.5,0,Pts
02/12/2015,11687.91,11727.9,11596.84,11641.69,0,Pts
03/12/2015,11617.68,11807.61,11225.11,11225.11,0,Pts
04/12/2015,11190.64,11249.46,11084.62,11188.52,0,Pts
07/12/2015,11267.74,11403.55,11236.86,11291.84,0,Pts
08/12/2015,11277.63,11293.72,11054.79,11114.86,0,Pts
09/12/2015,11148.19,11192.68,10966.78,11009.44,0,Pts
10/12/2015,10962.15,11065.6,10911.83,11003.76,0,Pts
11/12/2015,10961.31,10992.4,10747.83,10800.78,0,Pts
14/12/2015,10854.92,10975.83,10618.09,10619.19,0,Pts
15/12/2015,10736.47,10983.8,10730.5,10954.72,0,Pts
16/12/2015,10971.5,11074.01,10906.24,10979.09,0,Pts
17/12/2015,11227.73,11273.68,11097.59,11104.6,0,Pts
18/12/2015,10990.7,11092.29,10923.82,10980.5,0,Pts
21/12/2015,10978.5,11095.48,10854.98,10854.98,0,Pts
22/12/2015,10929.59,10949.18,10763.89,10860.76,0,Pts
23/12/2015,10971.67,11142.5,10971.67,11115.01,0,Pts
24/12/2015,11106.29,11108.14,11060.11,11088.02,0,Pts
28/12/2015,11097.17,11103.72,10970.55,10980.47,0,Pts
29/12/2015,11053.81,11178.81,11053.81,11178.81,0,Pts
30/12/2015,11152.54,11195.36,11109.6,11121.22,0,Pts
31/12/2015,11073.38,11098.34,11025.92,11025.92,0,Pts
04/01/2016,10895.12,10898.21,10676.96,10753.39,0,Pts
05/01/2016,10874.88,10879.8,10656.5,10789.48,0,Pts
06/01/2016,10766.87,10780.18,10559.23,10653.59,0,Pts
07/01/2016,10334.07,10519.38,10279.46,10470.75,0,Pts
08/01/2016,10472.17,10550.26,10304.68,10304.73,0,Pts
11/01/2016,10303.42,10423.67,10254.75,10254.75,0,Pts
12/01/2016,10266.05,10531.28,10238.18,10411.71,0,Pts
13/01/2016,10525.86,10618.12,10400.46,10443.07,0,Pts
14/01/2016,10322.8,10330.28,10069.52,10255.12,0,Pts
15/01/2016,10237.39,10270.69,9936.43,10010.85,0,Pts
18/01/2016,10013.09,10116.16,9894.82,9961.88,0,Pts
19/01/2016,10148.97,10244.85,10111.17,10159.65,0,Pts
20/01/2016,9919.88,9937.44,9713.53,9809.34,0,Pts
21/01/2016,9821.95,10071.51,9783.61,10004.34,0,Pts
22/01/2016,10210.92,10396.93,10181.65,10314.21,0,Pts
25/01/2016,10381.91,10381.91,10207.6,10253.9,0,Pts
26/01/2016,10081.53,10385.48,10047.27,10362.07,0,Pts
27/01/2016,10345.38,10418.08,10273.81,10418.08,0,Pts
28/01/2016,10375.72,10473.54,10189.79,10279.66,0,Pts
29/01/2016,10433.52,10505.26,10322.63,10505.26,0,Pts
01/02/2016,10520.5,10530.22,10359.03,10459.11,0,Pts
02/02/2016,10403.37,10423.74,10128.54,10201.13,0,Pts
03/02/2016,10197.36,10226.21,9948.67,10065.33,0,Pts
04/02/2016,10182.49,10189.51,9944.98,10069.06,0,Pts
05/02/2016,10087,10166.54,9972.61,10002.73,0,Pts
08/02/2016,10042.69,10050.62,9635.93,9682.78,0,Pts
09/02/2016,9697.09,9743.67,9408.9,9519.03,0,Pts
10/02/2016,9589.37,9796.73,9495.08,9670.61,0,Pts
11/02/2016,9501.85,9519.46,9269.28,9278.93,0,Pts
12/02/2016,9403.83,9513.12,9340.84,9513.12,0,Pts
15/02/2016,9730.37,9869.65,9707.99,9799.32,0,Pts
16/02/2016,9899.44,9899.75,9731.66,9788.38,0,Pts
17/02/2016,9809.08,10092.51,9791.76,10080.83,0,Pts
18/02/2016,10132.26,10190.45,10031.35,10095.8,0,Pts
19/02/2016,10077.85,10133.46,9959.53,10055.99,0,Pts
22/02/2016,10145.47,10248.53,10142.29,10236.16,0,Pts
23/02/2016,10173.09,10243.77,10089.12,10092.62,0,Pts
24/02/2016,10078.46,10079.93,9804.66,9894.77,0,Pts
25/02/2016,10048.27,10164.62,9996.57,10116.5,0,Pts
26/02/2016,10234.17,10364.26,10221.33,10273.94,0,Pts
29/02/2016,10181.72,10369.3,10131.54,10366.75,0,Pts
01/03/2016,10343.86,10494.2,10307.82,10493.65,0,Pts
02/03/2016,10546.29,10592.39,10446.86,10536.64,0,Pts
03/03/2016,10550.95,10550.95,10459.71,10515.66,0,Pts
04/03/2016,10567.42,10668.36,10510.54,10612.2,0,Pts
07/03/2016,10563.97,10616.67,10493.74,10578.07,0,Pts
08/03/2016,10489.66,10565.89,10390.66,10486.95,0,Pts
09/03/2016,10491.53,10617.3,10472.94,10538.45,0,Pts
10/03/2016,10554.9,10908.3,10359.14,10359.14,0,Pts
11/03/2016,10549.37,10698.32,10528.75,10698.32,0,Pts
14/03/2016,10719.8,10799.91,10702.48,10731.18,0,Pts
15/03/2016,10654.21,10688.78,10597.02,10650.32,0,Pts
16/03/2016,10683.82,10722.89,10589.27,10627.37,0,Pts
17/03/2016,10719.48,10719.48,10400.25,10579.51,0,Pts
18/03/2016,10601.29,10651.06,10521.53,10626.21,0,Pts
21/03/2016,10553.63,10685.93,10530.11,10558.31,0,Pts
22/03/2016,10484.54,10568.24,10392.6,10568.24,0,Pts
23/03/2016,10598.88,10659.16,10488.03,10554.5,0,Pts
24/03/2016,10473.71,10480.16,10314.02,10329.55,0,Pts
29/03/2016,10387.63,10456.7,10338.25,10417.78,0,Pts
30/03/2016,10467.16,10656.06,10467.16,10603.28,0,Pts
31/03/2016,10537.48,10544.11,10446.59,10461.67,0,Pts
01/04/2016,10333.34,10333.34,10166.29,10311.79,0,Pts
04/04/2016,10285.42,10444.93,10213.17,10366.61,0,Pts
05/04/2016,10218.51,10224.68,10119.43,10140.1,0,Pts
06/04/2016,10168.78,10222.09,10122.93,10222.09,0,Pts
07/04/2016,10231.8,10298.2,10088.83,10129.68,0,Pts
08/04/2016,10161.15,10295.92,10159.75,10266.18,0,Pts
11/04/2016,10244.71,10350.67,10170.47,10288.85,0,Pts
12/04/2016,10300.47,10374.19,10185.02,10368.27,0,Pts
13/04/2016,10514.07,10712.76,10508.46,10712.76,0,Pts
14/04/2016,10705.38,10771.83,10672.29,10763.33,0,Pts
15/04/2016,10741.04,10755.7,10693.72,10724.35,0,Pts
18/04/2016,10557.55,10776.68,10556.38,10752.19,0,Pts
19/04/2016,10794.27,10928.51,10794.27,10901.32,0,Pts
20/04/2016,10853.28,10972.47,10834.37,10962.07,0,Pts
21/04/2016,10999.72,10999.72,10865.18,10940.36,0,Pts
22/04/2016,10934.96,10939.1,10874.64,10913.09,0,Pts
25/04/2016,10894.6,10924.55,10799.83,10856.86,0,Pts
26/04/2016,10905.88,10958.74,10806.54,10849.01,0,Pts
27/04/2016,10855.42,10926.54,10833.18,10913.85,0,Pts
28/04/2016,10820.13,10908.97,10729.47,10908.97,0,Pts
29/04/2016,10781.42,10801.52,10609.85,10610.35,0,Pts
02/05/2016,10687.04,10694.17,10624.06,10655.87,0,Pts
03/05/2016,10637.29,10643.41,10466.8,10486.14,0,Pts
04/05/2016,10474.33,10528.42,10359.4,10376.08,0,Pts
05/05/2016,10401.13,10460.73,10357.7,10396.57,0,Pts
06/05/2016,10350.8,10401.44,10241.91,10376.87,0,Pts
09/05/2016,10428.64,10527.22,10381.04,10428.91,0,Pts
10/05/2016,10504.65,10593.24,10461.74,10505.03,0,Pts
11/05/2016,10497.61,10510.98,10386.8,10452.88,0,Pts
12/05/2016,10402.2,10562.35,10332.44,10396.21,0,Pts
13/05/2016,10334.04,10504.26,10305.86,10467.75,0,Pts
16/05/2016,10396.65,10458.73,10345.69,10449.07,0,Pts
17/05/2016,10496.06,10586.36,10371.88,10429.33,0,Pts
18/05/2016,10375.5,10489.11,10356.86,10482.06,0,Pts
19/05/2016,10416.43,10470.22,10373.43,10392.86,0,Pts
20/05/2016,10492.56,10566.04,10465.51,10566.04,0,Pts
23/05/2016,10561.16,10590.74,10452.56,10513.15,0,Pts
24/05/2016,10474.72,10793.92,10453.32,10771.82,0,Pts
25/05/2016,10852.27,10931.01,10823.42,10910.11,0,Pts
26/05/2016,10901.67,10988.34,10900.2,10985.57,0,Pts
27/05/2016,10958.18,11006.35,10944.92,10997.88,0,Pts
30/05/2016,10984.34,11042.94,10975.61,11038.69,0,Pts
31/05/2016,11049.28,11059.91,10962.78,10984.21,0,Pts
01/06/2016,10977.43,10987.91,10868.84,10910.5,0,Pts
02/06/2016,10922.38,10965.46,10869.81,10915.46,0,Pts
03/06/2016,10947.83,10982.96,10749.39,10810.83,0,Pts
06/06/2016,10796.35,10866.06,10796.35,10836.38,0,Pts
07/06/2016,10885.43,10990.92,10880.04,10964.94,0,Pts
08/06/2016,10929.2,10958.63,10865.7,10898.48,0,Pts
09/06/2016,10869.77,10873.11,10765.67,10792.83,0,Pts
10/06/2016,10756.59,10756.59,10536.73,10550.58,0,Pts
13/06/2016,10421.37,10475.26,10355.31,10355.31,0,Pts
14/06/2016,10228.41,10287.74,10112.42,10118.46,0,Pts
15/06/2016,10222.33,10298.96,10196.38,10219.51,0,Pts
16/06/2016,10084.57,10196.67,10068.23,10174.01,0,Pts
17/06/2016,10249.32,10345.21,10226.65,10284.58,0,Pts
20/06/2016,10547.86,10670.52,10527.05,10644.91,0,Pts
21/06/2016,10641.99,10757.31,10607.14,10718.89,0,Pts
22/06/2016,10795.36,10840.95,10731.45,10750.26,0,Pts
23/06/2016,10810.78,11021.52,10780.93,10961.02,0,Pts
24/06/2016,10098.76,10305.7,9837.09,10079.48,0,Pts
27/06/2016,9998.47,10100.73,9708.86,9780.02,0,Pts
28/06/2016,10000.05,10109.8,9964.54,10035.6,0,Pts
29/06/2016,10159.6,10323.75,10131.88,10296.91,0,Pts
30/06/2016,10264.51,10429.97,10199.06,10400.4,0,Pts
01/07/2016,10458.34,10526.46,10353.45,10489.94,0,Pts
04/07/2016,10531.08,10531.45,10394.86,10399.42,0,Pts
05/07/2016,10323.56,10353.26,10188.05,10223.97,0,Pts
06/07/2016,10137.07,10201.44,9977.02,10034.18,0,Pts
07/07/2016,10108.36,10237.03,10095.43,10114.13,0,Pts
08/07/2016,10086.64,10341.31,10076.88,10293.01,0,Pts
11/07/2016,10368.04,10492.03,10334.02,10474.41,0,Pts
12/07/2016,10493.86,10666.32,10490.27,10638.6,0,Pts
13/07/2016,10634.06,10705.64,10615.3,10648.13,0,Pts
14/07/2016,10747.38,10813,10673.13,10771.58,0,Pts
15/07/2016,10727.16,10767.09,10666.58,10739.61,0,Pts
18/07/2016,10745.95,10827.11,10645.92,10703.35,0,Pts
19/07/2016,10673.03,10702.36,10571.87,10635.53,0,Pts
20/07/2016,10695.57,10786.45,10643.46,10757.44,0,Pts
21/07/2016,10763.31,10782.34,10662.08,10748.82,0,Pts
22/07/2016,10722.11,10803.35,10672.61,10760.73,0,Pts
25/07/2016,10762.02,10855.71,10728.7,10777.67,0,Pts
26/07/2016,10771.09,10821.2,10693.21,10794.3,0,Pts
27/07/2016,10867.56,10978.83,10867.56,10922.48,0,Pts
28/07/2016,10923.09,10990.54,10857.69,10857.69,0,Pts
29/07/2016,10879.58,10904.93,10827.74,10904.93,0,Pts
01/08/2016,10979.04,10997.35,10795.66,10829.66,0,Pts
02/08/2016,10796.98,10802.73,10612.82,10630.27,0,Pts
03/08/2016,10675.27,10679.28,10545.07,10613.29,0,Pts
04/08/2016,10670.04,10708.39,10622.47,10673.6,0,Pts
05/08/2016,10716.11,10848.07,10712.79,10833.07,0,Pts
08/08/2016,10853.85,10908.23,10825.14,10845.12,0,Pts
09/08/2016,10838.72,10974.99,10833.47,10974.32,0,Pts
10/08/2016,10913.69,10968.97,10906.76,10934.9,0,Pts
11/08/2016,10982.27,11062.46,10921.26,11062.46,0,Pts
12/08/2016,11055.35,11077.46,11029.3,11053.22,0,Pts
15/08/2016,11061.73,11121.62,11039.22,11047.51,0,Pts
16/08/2016,10993.98,11051.75,10947.76,10955.6,0,Pts
17/08/2016,10991.68,11000.14,10844.78,10850.56,0,Pts
18/08/2016,10908.34,10923.2,10839.23,10898.17,0,Pts
19/08/2016,10895.79,10897.69,10742.66,10808.43,0,Pts
22/08/2016,10800.72,10912.92,10752.37,10782.43,0,Pts
23/08/2016,10822.72,10895.92,10816.98,10859.82,0,Pts
24/08/2016,10780.55,10939.1,10764.67,10894.26,0,Pts
25/08/2016,10842.54,10844.74,10752.6,10823.38,0,Pts
26/08/2016,10805.82,10943.73,10776.96,10909.97,0,Pts
29/08/2016,10859.84,10900.03,10782.69,10866.7,0,Pts
30/08/2016,10904.59,10991.42,10901.5,10948.35,0,Pts
31/08/2016,10933.38,11020.45,10901.03,10901.03,0,Pts
01/09/2016,10925.1,11030.44,10861.1,10904.57,0,Pts
02/09/2016,10957.67,11170.75,10921.36,11156.33,0,Pts
05/09/2016,11177.58,11216.21,11153.66,11153.66,0,Pts
06/09/2016,11191.16,11195.1,11110.32,11126.36,0,Pts
07/09/2016,11143.51,11203.48,11102.4,11194.37,0,Pts
08/09/2016,11185.76,11223.77,11017.08,11156.42,0,Pts
09/09/2016,11129.94,11155.34,11006.32,11031.65,0,Pts
12/09/2016,10844.55,10904.89,10773.01,10904.89,0,Pts
13/09/2016,10962.52,10979.45,10775.66,10775.66,0,Pts
14/09/2016,10825.45,10825.51,10711.22,10734.09,0,Pts
15/09/2016,10702.23,10761.81,10662.32,10741.37,0,Pts
16/09/2016,10708.59,10758.35,10588.33,10641.24,0,Pts
19/09/2016,10730.62,10804.62,10730.62,10792.87,0,Pts
20/09/2016,10766.14,10856.02,10747.14,10779.15,0,Pts
21/09/2016,10904.65,10933.18,10827.53,10830.6,0,Pts
22/09/2016,10916.45,11123.72,10914.4,11076.87,0,Pts
23/09/2016,11039.26,11048.8,10995.93,11024.98,0,Pts
26/09/2016,10943.67,10943.67,10811.84,10826.42,0,Pts
27/09/2016,10911.82,10918.18,10732.35,10820.15,0,Pts
28/09/2016,10855.67,10972.93,10855.67,10903.22,0,Pts
29/09/2016,11046.14,11082.43,10907.26,10931.25,0,Pts
30/09/2016,10783.31,10979.34,10682.32,10942.12,0,Pts
03/10/2016,10940.35,10984.01,10904.02,10955.15,0,Pts
04/10/2016,10967.74,11121.92,10955.42,11077,0,Pts
05/10/2016,10977.69,11067.86,10924.88,11044.67,0,Pts
06/10/2016,11070.28,11098.61,10995.88,11020.43,0,Pts
07/10/2016,11021.49,11037.4,10932.42,10946.18,0,Pts
10/10/2016,10966.24,11070.81,10894.08,11062.66,0,Pts
11/10/2016,11046.82,11119.03,10993.86,10999.89,0,Pts
12/10/2016,10997.33,11014.81,10935.64,10960.79,0,Pts
13/10/2016,10885.87,10885.87,10759.92,10844.92,0,Pts
14/10/2016,10891.87,11072.57,10891.87,11006.77,0,Pts
17/10/2016,10961.98,11015.17,10930.44,10955.84,0,Pts
18/10/2016,11028.35,11116.8,11016.42,11100.31,0,Pts
19/10/2016,11111.57,11149.68,11068.38,11128.34,0,Pts
20/10/2016,11148.92,11206.97,11079.96,11177.14,0,Pts
21/10/2016,11193.2,11214.05,11122.19,11167.17,0,Pts
24/10/2016,11205.71,11273.54,11205.34,11207.8,0,Pts
25/10/2016,11227.21,11252.25,11147.38,11178.92,0,Pts
26/10/2016,11137.36,11174.56,11070.91,11163.51,0,Pts
27/10/2016,11143.22,11218.07,11084.64,11161.02,0,Pts
28/10/2016,11115.92,11212.18,11089.45,11197.96,0,Pts
31/10/2016,11141.38,11177.49,11078.85,11101.18,0,Pts
01/11/2016,11157.99,11171.91,10981.22,11005.21,0,Pts
02/11/2016,10925.72,10953.91,10868.29,10868.29,0,Pts
03/11/2016,10839.06,10970.56,10830.42,10860.94,0,Pts
04/11/2016,10839.95,10841.14,10723.4,10776.7,0,Pts
07/11/2016,10930.94,10990.3,10906.36,10982.86,0,Pts
08/11/2016,10970.35,11039.29,10950.18,11025.26,0,Pts
09/11/2016,10712.96,11189.25,10700.16,11189.25,0,Pts
10/11/2016,11271.83,11344.86,11088.93,11158.39,0,Pts
