Date,salaire_mensuel,taux_cotisation,cotisations,cotisations_cumulees,SP500_var,CAC40_var,WGBI_var,CAC40_50/50,SNP500_50/50,CAC40_75/25,SNP500_75/25
1985-01-01,1156.0,15.0,173.4,173.4,,,,173.4,173.4,173.4,173.4
1985-02-01,1156.0,15.0,173.4,346.8,0.04657325740985052,0.04068983022017503,0.023562379129336453,352.2985815965267,352.8086747338715,353.0410566013145,353.8061963073318
1985-03-01,1156.0,15.0,173.4,520.2,0.009976287436260556,0.00871705809031087,-0.03933639238065878,520.1585518264203,520.8827570726952,525.1305613600424,526.2270032115254
1985-04-01,1156.0,15.0,173.4,693.6,0.003327447246957327,0.002934249834196656,0.018970371901573024,699.039252355005,699.8734931356141,701.9583854986863,703.2171677683193
1985-05-01,1156.0,15.0,173.4,867.0,0.0023808408834562478,0.002105600995782053,0.023090050903089132,880.9550261937446,881.8957463390497,880.227167897334,881.6398461397622
1985-06-01,1156.0,15.0,173.4,1040.4,0.03586399096996473,0.031272719960348416,0.0049523248494087735,1069.945117761442,1072.9269968369617,1074.996360408439,1079.4792197081222
1985-07-01,1156.0,15.0,173.4,1213.8000000000002,0.01202688615984937,0.01049820422308323,-0.041113891945891545,1226.5217728899795,1230.2768482745673,1245.364295910352,1251.0721464381988
1985-08-01,1156.0,15.0,173.4,1387.2000000000003,0.0020796877854483142,0.001859436181978813,0.014689459668413285,1409.5606801205033,1413.4807508645074,1424.556768208431,1430.497830230689
1985-09-01,1156.0,15.0,173.4,1560.6000000000004,-0.002015940575967101,-0.0017069723752193289,-0.0022464344497907796,1579.5884214147038,1583.2807534076974,1594.7407561750836,1600.336922180918
1985-10-01,1156.0,15.0,173.4,1734.0000000000005,-0.014993454106674409,-0.013019360489292309,-0.00946277933994355,1734.575499177916,1736.6620182366944,1748.133250205515,1751.2897959263069
1985-11-01,1156.0,15.0,173.4,1907.4000000000005,0.028999933054362437,0.025332538764942347,-0.0021694113006609506,1927.3435070855433,1932.637836085,1953.071910251163,1961.1024069227026
1985-12-01,1156.0,15.0,173.4,2080.8000000000006,0.042190639425585985,0.03678549148089538,0.005047011272923063,2140.2550830626105,2150.8810453609076,2182.007815839305,2198.216697424228
1986-01-01,1181.8097395306847,15.181864282886297,179.42075073748057,2260.220750737481,0.03144340861003769,0.027351819751346707,-0.0009405693275079674,2347.049504475385,2362.2116323398272,2404.7698044865856,2428.046292421343
1986-02-01,1181.8097395306847,15.181864282886297,179.42075073748057,2439.6415014749614,0.006213924767361156,0.005458460910591878,-0.0008649057053951026,2530.88520262661,2546.968134160244,2592.5156384197403,2617.2484332431372
1986-03-01,1181.8097395306847,15.181864282886297,179.42075073748057,2619.0622522124418,0.047639046771089655,0.04134769108801484,0.08303018845396082,2866.646894248484,2891.7352615519485,2905.0688092467653,2943.4212280074507
1986-04-01,1181.8097395306847,15.181864282886297,179.42075073748057,2798.483002949922,0.03733757064789067,0.032334506743939784,-0.02774452509814218,3051.454865632221,3083.8241490551163,3133.5824163859374,3183.627547347866
1986-05-01,1181.8097395306847,15.181864282886297,179.42075073748057,2977.9037536874025,-0.004453939132721407,-0.003708396035144612,0.018853447330921647,3252.7143015174115,3284.165683873364,3317.7547747003096,3366.0956429372673
1986-06-01,1181.8097395306847,15.181864282886297,179.42075073748057,3157.324504424883,0.032546934937783156,0.028177186904224882,-0.005145517612361039,3468.240570680821,3507.2165554183302,3561.642141411934,3621.954053557071
1986-07-01,1181.8097395306847,15.181864282886297,179.42075073748057,3336.7452551623633,0.016482550926491868,0.01431497736625742,-0.009249798633692352,3655.003151516993,3697.8627184613174,3769.5847664670487,3836.267799419465
